text,id,label
内有蕴热，肺胃受邪，故见胸膈痞闷、咳呕喘满、涕唾稠黏、口苦口干、便秘溲赤。至于疮疡肿毒、肠风痔漏、鼻赤、瘾疹等证，亦为风热壅盛、气血怫郁所致。治当疏风散热以解表邪，泻热攻下以除里实。,1142592,"[{'start': 12, 'end': 16, 'text': '胸膈痞闷', 'labels': ['主治']}, {'start': 17, 'end': 21, 'text': '咳呕喘满', 'labels': ['主治']}, {'start': 22, 'end': 26, 'text': '涕唾稠黏', 'labels': ['主治']}, {'start': 27, 'end': 31, 'text': '口苦口干', 'labels': ['主治']}, {'start': 32, 'end': 36, 'text': '便秘溲赤', 'labels': ['主治']}, {'start': 39, 'end': 43, 'text': '疮疡肿毒', 'labels': ['主治']}, {'start': 44, 'end': 48, 'text': '肠风痔漏', 'labels': ['主治']}, {'start': 49, 'end': 51, 'text': '鼻赤', 'labels': ['主治']}, {'start': 52, 'end': 54, 'text': '瘾疹', 'labels': ['主治']}, {'start': 59, 'end': 63, 'text': '风热壅盛', 'labels': ['主治']}, {'start': 64, 'end': 68, 'text': '气血怫郁', 'labels': ['主治']}, {'start': 73, 'end': 77, 'text': '疏风散热', 'labels': ['功用']}, {'start': 82, 'end': 86, 'text': '泻热攻下', 'labels': ['功用']}]"
【运用】 葱豉桔梗汤为治疗风温初起证之常用方。以头痛身热、咳嗽、咽痛、口渴、脉浮数为辨证要点。,1141906,"[{'start': 5, 'end': 10, 'text': '葱豉桔梗汤', 'labels': ['方剂名']}, {'start': 13, 'end': 18, 'text': '风温初起证', 'labels': ['主治']}, {'start': 24, 'end': 28, 'text': '头痛身热', 'labels': ['主治']}, {'start': 29, 'end': 31, 'text': '咳嗽', 'labels': ['主治']}, {'start': 32, 'end': 34, 'text': '咽痛', 'labels': ['主治']}, {'start': 35, 'end': 37, 'text': '口渴', 'labels': ['主治']}, {'start': 38, 'end': 41, 'text': '脉浮数', 'labels': ['主治']}]"
【鉴别】 清瘟败毒饮、化斑汤同具清热凉血之功。但清瘟败毒饮以大剂辛寒药物清阳明经热，并用泻火、解毒、凉血，以使气血两清，适于热毒充斥、气血两燔之证；,1142247,"[{'start': 5, 'end': 10, 'text': '清瘟败毒饮', 'labels': ['方剂名']}, {'start': 11, 'end': 14, 'text': '化斑汤', 'labels': ['方剂名']}, {'start': 16, 'end': 20, 'text': '清热凉血', 'labels': ['功用']}, {'start': 24, 'end': 29, 'text': '清瘟败毒饮', 'labels': ['方剂名']}, {'start': 44, 'end': 46, 'text': '泻火', 'labels': ['功用']}, {'start': 47, 'end': 49, 'text': '解毒', 'labels': ['功用']}, {'start': 50, 'end': 52, 'text': '凉血', 'labels': ['功用']}, {'start': 62, 'end': 66, 'text': '热毒充斥', 'labels': ['主治']}, {'start': 67, 'end': 71, 'text': '气血两燔', 'labels': ['主治']}]"
【证治机理】本证乃由脾胃虚弱，运化失司，湿浊内停所致。脾主运化，胃主受纳，脾胃虚弱，纳运乏力，故饮食不化；脾主运化水湿，脾虚水湿不运，阻滞中焦，气机不畅，则胸脘痞闷，下迫大肠，则肠鸣泄泻；,1142621,"[{'start': 10, 'end': 14, 'text': '脾胃虚弱', 'labels': ['主治']}, {'start': 37, 'end': 41, 'text': '脾胃虚弱', 'labels': ['主治']}, {'start': 48, 'end': 52, 'text': '饮食不化', 'labels': ['主治']}, {'start': 67, 'end': 71, 'text': '阻滞中焦', 'labels': ['主治']}, {'start': 72, 'end': 76, 'text': '气机不畅', 'labels': ['主治']}, {'start': 78, 'end': 82, 'text': '胸脘痞闷', 'labels': ['主治']}, {'start': 89, 'end': 93, 'text': '肠鸣泄泻', 'labels': ['主治']}]"
诚如《医学心悟》所谓：“本方温润和平，不寒不热，既无攻击过当之虞，大有启门驱贼之势。是以客邪易散，肺气安宁。”,1141803,
【方解】 大柴胡汤以和解少阳的小柴胡汤与轻下阳明热结的小承气汤合方加减而成。方中重用柴胡为君，疏解少阳之邪。,1142581,"[{'start': 4, 'end': 9, 'text': ' 大柴胡汤', 'labels': ['方剂名']}, {'start': 15, 'end': 19, 'text': '小柴胡汤', 'labels': ['方剂名']}, {'start': 27, 'end': 31, 'text': '小承气汤', 'labels': ['方剂名']}, {'start': 6, 'end': 8, 'text': '柴胡', 'labels': ['组成']}, {'start': 16, 'end': 18, 'text': '柴胡', 'labels': ['组成']}, {'start': 42, 'end': 44, 'text': '柴胡', 'labels': ['组成']}, {'start': 47, 'end': 53, 'text': '疏解少阳之邪', 'labels': ['功用']}]"
【运用】 大陷胸汤为治疗水热互结之大结胸证的常用方。以心下硬满而痛不可近，苔黄舌燥，脉沉为辨证要点。,1142031,"[{'start': 5, 'end': 9, 'text': '大陷胸汤', 'labels': ['方剂名']}, {'start': 12, 'end': 16, 'text': '水热互结', 'labels': ['主治']}, {'start': 17, 'end': 20, 'text': '大结胸', 'labels': ['主治']}, {'start': 27, 'end': 31, 'text': '心下硬满', 'labels': ['主治']}, {'start': 32, 'end': 36, 'text': '痛不可近', 'labels': ['主治']}, {'start': 37, 'end': 41, 'text': '苔黄舌燥', 'labels': ['主治']}, {'start': 42, 'end': 44, 'text': '脉沉', 'labels': ['主治']}]"
此欲急于直达，少缓则不迅，横散则不升矣。然此为纯阳之剂，过于发汗，如单刀直入之将，用之若当，一战成功；不当，则不戢而召祸。故可一而不可再。,1141692,"[{'start': 62, 'end': 68, 'text': '可一而不可再', 'labels': ['运用']}]"
佐以雄黄助牛黄豁痰解毒；朱砂重镇安神，又清心火；琥珀镇惊安神；金箔、银箔镇心安神定惊，与朱砂、琥珀同用，加强重镇安神之力。全方由贵重药材组成，治病救危，疗效卓著，故称“至宝丹”。,1143012,"[{'start': 2, 'end': 4, 'text': '雄黄', 'labels': ['组成']}, {'start': 5, 'end': 7, 'text': '牛黄', 'labels': ['组成']}, {'start': 7, 'end': 11, 'text': '豁痰解毒', 'labels': ['功用']}, {'start': 12, 'end': 14, 'text': '朱砂', 'labels': ['组成']}, {'start': 14, 'end': 18, 'text': '重镇安神', 'labels': ['功用']}, {'start': 20, 'end': 23, 'text': '清心火', 'labels': ['功用']}, {'start': 24, 'end': 26, 'text': '琥珀', 'labels': ['组成']}, {'start': 26, 'end': 30, 'text': '镇惊安神', 'labels': ['功用']}, {'start': 31, 'end': 33, 'text': '金箔', 'labels': ['组成']}, {'start': 34, 'end': 36, 'text': '银箔', 'labels': ['组成']}, {'start': 36, 'end': 40, 'text': '镇心安神', 'labels': ['功用']}, {'start': 44, 'end': 46, 'text': '朱砂', 'labels': ['组成']}, {'start': 47, 'end': 49, 'text': '琥珀', 'labels': ['组成']}, {'start': 54, 'end': 58, 'text': '重镇安神', 'labels': ['功用']}, {'start': 84, 'end': 87, 'text': '至宝丹', 'labels': ['方剂名']}]"
【配伍特点】肺脾肾同调，重在肺肾；补清降共施，主以补降。 ,1142669,
【医案举例】 李仪部，常患腹痛，以补中益气加山栀即愈。一日，因怒，肚腹作痛，胸胁作胀，呕吐不食，肝脉弦紧。此脾气虚弱，肝火所乘。仍用前汤，吞左金丸，一服而愈。,1142293,"[{'start': 13, 'end': 15, 'text': '腹痛', 'labels': ['主治']}, {'start': 17, 'end': 21, 'text': '补中益气', 'labels': ['功用']}, {'start': 22, 'end': 24, 'text': '山栀', 'labels': ['组成']}, {'start': 38, 'end': 40, 'text': '胸胁', 'labels': ['主治']}, {'start': 43, 'end': 47, 'text': '呕吐不食', 'labels': ['主治']}, {'start': 48, 'end': 52, 'text': '肝脉弦紧', 'labels': ['主治']}, {'start': 54, 'end': 58, 'text': '脾气虚弱', 'labels': ['主治']}, {'start': 70, 'end': 73, 'text': '左金丸', 'labels': ['方剂名']}]"
【证治机理】七宝美髯丹主治诸证，皆由肝肾不足所致。肝藏血，发为血之余；肾藏精，其华在发，故发之荣枯与肝肾关系最为密切。肾主骨，齿为骨之余，故齿为肾所主。肝肾亏虚，精血匮乏，不能上荣于须发、牙齿，故见须发早白、脱发、牙齿动摇；,1142812,"[{'start': 6, 'end': 11, 'text': '七宝美髯丹', 'labels': ['方剂名']}, {'start': 18, 'end': 22, 'text': '肝肾不足', 'labels': ['主治']}, {'start': 76, 'end': 80, 'text': '肝肾亏虚', 'labels': ['主治']}, {'start': 81, 'end': 85, 'text': '精血匮乏', 'labels': ['主治']}, {'start': 99, 'end': 103, 'text': '须发早白', 'labels': ['主治']}, {'start': 104, 'end': 106, 'text': '脱发', 'labels': ['主治']}, {'start': 107, 'end': 111, 'text': '牙齿动摇', 'labels': ['主治']}]"
【鉴别】 泰山磐石散与保产无忧散均能安胎，治疗堕胎。泰山磐石散补气养血之力强，主治屡有堕胎、滑胎者；保产无忧散补气血之力较逊，但有理气顺产之功，主治难产，有未产能安、临产能催之用。,1142732,"[{'start': 4, 'end': 10, 'text': ' 泰山磐石散', 'labels': ['方剂名']}, {'start': 11, 'end': 16, 'text': '保产无忧散', 'labels': ['方剂名']}, {'start': 18, 'end': 20, 'text': '安胎', 'labels': ['功用']}, {'start': 21, 'end': 25, 'text': '治疗堕胎', 'labels': ['功用']}, {'start': 26, 'end': 31, 'text': '泰山磐石散', 'labels': ['方剂名']}, {'start': 31, 'end': 35, 'text': '补气养血', 'labels': ['功用']}, {'start': 43, 'end': 45, 'text': '堕胎', 'labels': ['主治']}, {'start': 46, 'end': 48, 'text': '滑胎', 'labels': ['主治']}, {'start': 50, 'end': 55, 'text': '保产无忧散', 'labels': ['方剂名']}, {'start': 55, 'end': 58, 'text': '补气血', 'labels': ['功用']}, {'start': 65, 'end': 69, 'text': '理气顺产', 'labels': ['功用']}, {'start': 74, 'end': 76, 'text': '难产', 'labels': ['主治']}]"
【运用】驻车丸为治久痢伤阴而湿热未尽之常用方。以痢下赤白相兼，里急后重，腹痛绵绵，心中烦热，舌红少苔，脉细数为辨证要点。,1142871,"[{'start': 4, 'end': 7, 'text': '驻车丸', 'labels': ['方剂名']}, {'start': 9, 'end': 18, 'text': '久痢伤阴而湿热未尽', 'labels': ['主治']}, {'start': 36, 'end': 38, 'text': '腹痛', 'labels': ['主治']}, {'start': 41, 'end': 45, 'text': '心中烦热', 'labels': ['主治']}, {'start': 46, 'end': 50, 'text': '舌红少苔', 'labels': ['主治']}, {'start': 51, 'end': 54, 'text': '脉细数', 'labels': ['主治']}]"
【方解】左金丸中黄连用量为吴茱萸之六倍，重用黄连为君，一则与吴茱萸相伍，亦可入肝经而清肝火；,1142285,"[{'start': 4, 'end': 7, 'text': '左金丸', 'labels': ['方剂名']}, {'start': 8, 'end': 10, 'text': '黄连', 'labels': ['组成']}, {'start': 13, 'end': 16, 'text': '吴茱萸', 'labels': ['组成']}, {'start': 22, 'end': 24, 'text': '黄连', 'labels': ['组成']}, {'start': 30, 'end': 33, 'text': '吴茱萸', 'labels': ['组成']}, {'start': 42, 'end': 45, 'text': '清肝火', 'labels': ['功用']}]"
【鉴别】牛黄清心丸与安宫牛黄丸同属凉开剂，均有清心开窍之功，用于热陷心包之神昏谵语、小儿急惊等证。但牛黄清心丸的清心开窍之力较逊，适用于热闭神昏之轻证；,1142998,"[{'start': 4, 'end': 9, 'text': '牛黄清心丸', 'labels': ['方剂名']}, {'start': 10, 'end': 15, 'text': '安宫牛黄丸', 'labels': ['方剂名']}, {'start': 17, 'end': 20, 'text': '凉开剂', 'labels': ['剂型']}, {'start': 23, 'end': 27, 'text': '清心开窍', 'labels': ['功用']}, {'start': 32, 'end': 36, 'text': '热陷心包', 'labels': ['主治']}, {'start': 37, 'end': 41, 'text': '神昏谵语', 'labels': ['主治']}, {'start': 50, 'end': 55, 'text': '牛黄清心丸', 'labels': ['方剂名']}, {'start': 56, 'end': 60, 'text': '清心开窍', 'labels': ['功用']}, {'start': 68, 'end': 72, 'text': '热闭神昏', 'labels': ['主治']}]"
桂枝汤为桂、芍配用，并佐姜、枣，则发汗解表之力逊，但调和营卫之功尤著，为辛温解表之和剂，主治外感风寒表虚证之恶风发热而有汗。,1141738,"[{'start': 0, 'end': 3, 'text': '桂枝汤', 'labels': ['方剂名']}, {'start': 12, 'end': 13, 'text': '姜', 'labels': ['组成']}, {'start': 14, 'end': 15, 'text': '枣', 'labels': ['组成']}, {'start': 17, 'end': 21, 'text': '发汗解表', 'labels': ['功用']}, {'start': 26, 'end': 30, 'text': '调和营卫', 'labels': ['功用']}, {'start': 36, 'end': 43, 'text': '辛温解表之和剂', 'labels': ['剂型']}, {'start': 46, 'end': 53, 'text': '外感风寒表虚证', 'labels': ['主治']}, {'start': 54, 'end': 61, 'text': '恶风发热而有汗', 'labels': ['主治']}]"
本方所治之气虚发热，乃由中气既虚，清阳下陷，郁遏不运，阴火上乘所为。故其热有病程较长、或发有休时、手心热甚于手背等特点，且必兼见中气不足之症。此证应与外感及实火发热者详加辨析。,1142644,"[{'start': 5, 'end': 9, 'text': '气虚发热', 'labels': ['主治']}, {'start': 49, 'end': 52, 'text': '手心热', 'labels': ['主治']}, {'start': 64, 'end': 68, 'text': '中气不足', 'labels': ['主治']}, {'start': 78, 'end': 82, 'text': '实火发热', 'labels': ['主治']}]"
《济生方》原治思虑过度，劳伤心脾，健忘怔忡之证。元·危亦林在《世医得效方》中增加治疗脾不统血之吐、下血证。 明·薛己在《内科摘要》中增补治疗惊悸、盗汗、嗜卧、食少、月经不调、赤白带下等。至清《医宗金鉴》则又增虚劳烦热，时时恍惚……经断复来，痘色灰白陷下等。,1142705,"[{'start': 70, 'end': 72, 'text': '惊悸', 'labels': ['主治']}, {'start': 73, 'end': 75, 'text': '盗汗', 'labels': ['主治']}, {'start': 76, 'end': 78, 'text': '嗜卧', 'labels': ['主治']}, {'start': 79, 'end': 81, 'text': '食少', 'labels': ['主治']}, {'start': 82, 'end': 86, 'text': '月经不调', 'labels': ['主治']}, {'start': 87, 'end': 91, 'text': '赤白带下', 'labels': ['主治']}, {'start': 104, 'end': 108, 'text': '虚劳烦热', 'labels': ['主治']}, {'start': 17, 'end': 21, 'text': '健忘怔忡', 'labels': ['主治']}]"
肺气失宣，则咳嗽；风热侵袭肺系门户，则咽痛；,1141898,"[{'start': 0, 'end': 4, 'text': '肺气失宣', 'labels': ['主治']}, {'start': 6, 'end': 8, 'text': '咳嗽', 'labels': ['主治']}, {'start': 19, 'end': 21, 'text': '咽痛', 'labels': ['主治']}, {'start': 9, 'end': 14, 'text': '风热侵袭肺', 'labels': ['主治']}]"
黄芩、黄连得升麻、柴胡之引，直达病所，清泄头面热毒；升麻、柴胡得黄芩、黄连之苦降，可防其升散太过，一升一降，相互制约，清泄疫毒无凉遏，升散邪热不助焰。,1142228,"[{'start': 0, 'end': 2, 'text': '黄芩', 'labels': ['组成']}, {'start': 3, 'end': 5, 'text': '黄连', 'labels': ['组成']}, {'start': 6, 'end': 8, 'text': '升麻', 'labels': ['组成']}, {'start': 9, 'end': 11, 'text': '柴胡', 'labels': ['组成']}, {'start': 19, 'end': 25, 'text': '清泄头面热毒', 'labels': ['功用']}, {'start': 26, 'end': 28, 'text': '升麻', 'labels': ['组成']}, {'start': 29, 'end': 31, 'text': '柴胡', 'labels': ['组成']}, {'start': 32, 'end': 34, 'text': '黄芩', 'labels': ['组成']}, {'start': 35, 'end': 37, 'text': '黄连', 'labels': ['组成']}]"
痉病、发狂亦病同此因，机同此理，俱当以寒下之法治之。上述诸证虽异，然病机相同，皆因邪热积滞，阻于肠腑，故均用峻下热结之法。,1142001,"[{'start': 0, 'end': 2, 'text': '痉病', 'labels': ['主治']}, {'start': 3, 'end': 5, 'text': '发狂', 'labels': ['主治']}, {'start': 41, 'end': 45, 'text': '邪热积滞', 'labels': ['主治']}, {'start': 54, 'end': 58, 'text': '峻下热结', 'labels': ['主治']}]"
【证治机理】本方证系寒、湿、气、血、痰五积所致。外感风寒，郁于肌表，腠理闭塞，故见发热恶寒、无汗、头痛身疼、项背拘急等表实证。,1142568,"[{'start': 41, 'end': 45, 'text': '发热恶寒', 'labels': ['主治']}, {'start': 46, 'end': 48, 'text': '无汗', 'labels': ['主治']}, {'start': 49, 'end': 53, 'text': '头痛身疼', 'labels': ['主治']}, {'start': 54, 'end': 58, 'text': '项背拘急', 'labels': ['主治']}]"
更加入鹿角胶、菟丝子温润之品补阳益阴，阳中求阴，即张介宾所谓“善补阴者，必阳中求阴，则阴得阳升而泉源不竭”。是方虽用“三补”，但去“三泻”而为纯补真阴不足之剂，亦可令后学者领悟填补肾精与纯补真阴两法中之“补”与“泻”配伍同中有异之妙。,1142748,"[{'start': 3, 'end': 6, 'text': '鹿角胶', 'labels': ['组成']}, {'start': 7, 'end': 10, 'text': '菟丝子', 'labels': ['组成']}, {'start': 14, 'end': 18, 'text': '补阳益阴', 'labels': ['功用']}, {'start': 88, 'end': 92, 'text': '填补肾精', 'labels': ['功用']}, {'start': 93, 'end': 97, 'text': '纯补真阴', 'labels': ['功用']}, {'start': 71, 'end': 75, 'text': '纯补真阴', 'labels': ['功用']}]"
无力鼓动血行，则脉微细。《素问·生气通天论》曰：“阳气者，精则养神，柔则养筋。”若心阳衰微，神失所养，则神衰欲寐；,1142487,"[{'start': 8, 'end': 11, 'text': '脉微细', 'labels': ['主治']}, {'start': 52, 'end': 56, 'text': '神衰欲寐', 'labels': ['主治']}]"
服三日，大便亦闭，口渴咽干，烦满不睡。用脾约丸、润肠丸，小便一日数十次，惟点滴而已，大便连闭十日，腹满难禁。众议急用三一承气汤下之，服后微利，随闭，又加小腹绕脐满痛。,1143052,"[{'start': 9, 'end': 13, 'text': '口渴咽干', 'labels': ['主治']}, {'start': 14, 'end': 18, 'text': '烦满不睡', 'labels': ['主治']}, {'start': 20, 'end': 23, 'text': '脾约丸', 'labels': ['方剂名']}, {'start': 24, 'end': 27, 'text': '润肠丸', 'labels': ['方剂名']}, {'start': 58, 'end': 63, 'text': '三一承气汤', 'labels': ['方剂名']}]"
